state,year,persons_avg,persons_max,n_months,state_fips,burden_index,no_online_app,recert_burden,no_bbce,no_simplereport,certnonearnavg,bbce,oapp_mean
North Dakota,2014,53488.75,54174,12,38,0.21997287833068027,0,0.8798915133227211,0,0,7.843223166666667,1,1
North Dakota,2015,53341.416666666664,53886,12,38,0.21605652534488934,0,0.8642261013795574,0,0,8.129441083333333,1,1
North Dakota,2016,54370.5,54736,12,38,0.21612267180867226,0,0.864490687234689,0,0,8.124606916666666,1,1
North Dakota,2017,53593.916666666664,53987,12,38,0.22325577145627543,0,0.8930230858251017,0,0,7.60330025,1,1
North Dakota,2018,51793.416666666664,53547,12,38,0.21675290359372631,0,0.8670116143749053,0,0,8.078547833333333,1,1
North Dakota,2019,44730.333333333336,49813,12,38,0.1600897583226003,0,0.8538120443872016,0,0,8.319713111111112,1,1
Ohio,2010,1660831.75,1795578,12,39,0.4164401620639218,0.8333333333333334,0.832427314922354,0,0,8.710426916666666,1,0.16666666666666666
Ohio,2011,1787382.8333333333,1830051,12,39,0.1678063037605071,0,0.6712252150420284,0,0,11.655700833333334,1,1
Ohio,2012,1814345.0833333333,1842315,12,39,0.16880497739220826,0,0.675219909568833,0,0,11.582715,1,1
Ohio,2013,1819147.6666666667,1853963,12,39,0.16786246154953155,0,0.6714498461981262,0,0,11.651596666666666,1,1
Ohio,2014,1728789.5,1775855,12,39,0.16837877113065378,0,0.6735150845226151,0,0,11.613863333333333,1,1
Ohio,2015,1659529.3333333333,1695975,12,39,0.166633478268548,0,0.666533913074192,0,0,11.741414166666667,1,1
Ohio,2016,1586686.6666666667,1629165,12,39,0.16630612111827328,0,0.6652244844730931,0,0,11.765338333333334,1,1
Ohio,2017,1477068.25,1532807,12,39,0.1493849639995391,0,0.5975398559981564,0,0,13.001983333333333,1,1
Ohio,2018,1406290.1666666667,1438832,12,39,0.13201055365974462,0,0.5280422146389785,0,0,14.271753333333333,1,1
Ohio,2019,1270171.5,1401304,12,39,0.08247283864964357,0,0.4398551394647657,0,0,15.882992222222223,1,1
Oklahoma,2014,598777,601161,3,40,0.3687575891122971,1,0.47503035644918834,0,0,15.240316666666667,1,0
Oklahoma,2015,601704.6666666666,613397,12,40,0.13252093617107297,0.08333333333333333,0.44675041135095855,0,0,15.757010833333334,1,0.9166666666666666
Oklahoma,2016,613714.5833333334,621462,12,40,0.11479045466185227,0,0.45916181864740907,0,0,15.530245833333334,1,1
Oklahoma,2017,598912.25,608766,12,40,0.11884015531540898,0,0.4753606212616359,0,0,15.2342825,1,1
Oklahoma,2018,580829,589087,12,40,0.11699136108254686,0,0.46796544433018744,0,0,15.3693975,1,1
Oklahoma,2019,531310.75,583042,12,40,0.08722885035407163,0,0.4652205352217153,0,0,15.419548888888889,1,1
Oregon,2010,724624.1666666666,756352,12,41,0.4141914411342493,1,0.6567657645369973,0,0,11.919885,1,0
Oregon,2011,785874.0833333334,805396,12,41,0.4131335994279801,1,0.6525343977119203,0,0,11.997195,1,0
Oregon,2012,818874.5,823852,12,41,0.26830778814143075,0.4166666666666667,0.6565644858990564,0,0,11.9235625,1,0.5833333333333334
Oregon,2013,814716,820927,12,41,0.16373887206899443,0,0.6549554882759777,0,0,11.952960000000001,1,1
Oregon,2014,797668.6666666666,806740,12,41,0.1637449040426785,0,0.654979616170714,0,0,11.952519166666667,1,1
Oregon,2015,771728.4166666666,790867,12,41,0.1609436052923812,0,0.6437744211695248,0,0,12.157245833333333,1,1
Oregon,2016,721309.4166666666,748370,12,41,0.160006585501341,0,0.640026342005364,0,0,12.225725833333334,1,1
Oregon,2017,667693.0833333334,693973,12,41,0.16209445798039104,0,0.6483778319215642,0,0,12.073138333333333,1,1
Oregon,2018,624048.75,647921,12,41,0.16288763401335138,0,0.6515505360534055,0,0,12.015170833333334,1,1
Oregon,2019,548052.8333333334,607135,12,41,0.11767105847258916,0,0.6275789785204755,0,0,12.453147777777778,1,1
Pennsylvania,2010,1616544.0833333333,1684790,12,42,0.09778903466455094,0,0.39115613865820376,0,0,16.772756666666666,1,1
Pennsylvania,2011,1748067.5833333333,1801249,12,42,0.10664815678574191,0,0.42659262714296764,0,0,16.125307499999998,1,1
Pennsylvania,2012,1795158.9166666667,1816406,12,42,0.09949793043781084,0,0.39799172175124337,0,0,16.647865833333334,1,1
Pennsylvania,2013,1790439.0833333333,1812492,12,42,0.10395500026308072,0,0.41582000105232286,0,0,16.322130833333333,1,1
Pennsylvania,2014,1799368.1666666667,1815612,12,42,0.11495538182133443,0,0.4598215272853377,0,0,15.5181925,1,1
Pennsylvania,2015,1841226.9166666667,1873447,12,42,0.11424701830304695,0,0.4569880732121878,0,0,15.569961666666666,1,1
Pennsylvania,2016,1858848.6666666667,1870344,12,42,0.11873518300967109,0,0.47494073203868437,0,0,15.241954166666666,1,1
Pennsylvania,2017,1838820.75,1849422,12,42,0.07634457003598989,0,0.30537828014395957,0,0,18.3399775,1,1
Pennsylvania,2018,1805139,1832440,12,42,0.05768875867792347,0,0.23075503471169387,0,0,19.70339583333333,1,1
Pennsylvania,2019,1616810.75,1768620,12,42,0.02505864309901345,0,0.13364609652807172,0,0,21.477643333333333,1,1
Rhode Island,2010,145892.25,155184,12,44,0.13659194599744773,0,0.5463677839897909,0,0,13.9369325,1,1
Rhode Island,2011,164120.16666666666,170547,12,44,0.12223850543445938,0,0.48895402173783753,0,0,14.985921666666666,1,1
Rhode Island,2012,175023.91666666666,179127,12,44,0.11392162239941434,0,0.45568648959765734,0,0,15.5937425,1,1
Rhode Island,2013,180356.91666666666,180940,12,44,0.1114028001785592,0,0.4456112007142368,0,0,15.777825,1,1
Rhode Island,2014,177608.16666666666,179824,12,44,0.11669553211230316,0,0.46678212844921263,0,0,15.3910175,1,1
Rhode Island,2015,174192.91666666666,177356,12,44,0.11324671410000965,0,0.4529868564000386,0,0,15.643066666666666,1,1
Rhode Island,2016,170790.33333333334,173439,12,44,0.09800222901610224,0,0.39200891606440896,0,0,16.757175833333335,1,1
Rhode Island,2017,161777.75,169606,12,44,0.10418889032774457,0,0.4167555613109783,0,0,16.3050375,1,1
Rhode Island,2018,158111.75,159550,12,44,0.11365394644056176,0,0.45461578576224704,0,0,15.613305,1,1
Rhode Island,2019,138678.16666666666,155099,12,44,0.06883566360449477,0,0.36712353922397206,0,0,17.211848888888888,1,1
South Carolina,2010,814084.4166666666,841158,12,45,0.15605906351731688,0,0.6242362540692675,0,0,12.514221666666668,1,1
South Carolina,2011,852038.0833333334,870438,12,45,0.22046223901462883,0,0.8818489560585153,0,0,7.807459333333334,1,1
South Carolina,2012,872017.9166666666,879358,12,45,0.23000606198531873,0,0.9200242479412749,0,0,7.109970333333333,1,1
South Carolina,2013,872646.25,878022,12,45,0.23090589676807716,0,0.9236235870723086,0,0,7.044207916666666,1,1
South Carolina,2014,822530.1666666666,843141,12,45,0.2224854838557839,0,0.8899419354231356,0,0,7.659595,1,1
South Carolina,2015,833026.5,1094116,12,45,0.2186146431946858,0,0.8744585727787432,0,0,7.94248675,1,1
South Carolina,2016,758392.1666666666,782081,12,45,0.20241590101422177,0,0.8096636040568871,0,0,9.126335666666666,1,1
South Carolina,2017,706408.5833333334,733210,12,45,0.22126574922102935,0,0.8850629968841174,0,0,7.748736583333334,1,1
South Carolina,2018,640766.1666666666,674007,12,45,0.22014714079612677,0,0.8805885631845071,0,0,7.830487583333333,1,1
South Carolina,2019,548725.25,611652,12,45,0.1624401448049514,0,0.8663474389597408,0,0,8.090682777777777,1,1
South Dakota,2010,97761.25,100789,12,46,0.6490505486418723,1,0.5962021945674891,1,0,13.026423333333334,0,0
South Dakota,2011,102707.5,104007,12,46,0.6421226273203007,1,0.5684905092812029,1,0,13.532735,0,0
South Dakota,2012,103890.75,104704,12,46,0.6455354245294413,1,0.5821416981177652,1,0,13.283318333333334,0,0
South Dakota,2013,103508.33333333333,104806,12,46,0.6398262925673532,1,0.559305170269413,1,0,13.7005575,0,0
South Dakota,2014,100205.66666666667,102253,12,46,0.6373916785235428,1,0.5495667140941716,1,0,13.878485833333333,0,0
South Dakota,2015,98020.75,99759,12,46,0.4105358963232847,0.08333333333333333,0.5588102519598054,1,0,13.7096,0,0.9166666666666666
South Dakota,2016,95596.16666666667,96917,12,46,0.392452436028878,0,0.5698097441155121,1,0,13.508631666666666,0,1
South Dakota,2017,91980.16666666667,95050,12,46,0.3911771239972739,0,0.5647084959890956,1,0,13.601835,0,1
South Dakota,2018,85460.25,89804,12,46,0.39319309170117916,0,0.5727723668047165,1,0,13.4545025,0,1
South Dakota,2019,74096.16666666667,82164,12,46,0.3725440973080458,0,0.5424574078651331,1,0,14.008377777777778,0,1
Tennessee,2010,1243342.75,1276410,12,47,0.4741278317938551,0,0.8965113271754204,1,0,7.539567666666667,0,1
Tennessee,2011,1280301.8333333333,1289963,12,47,0.4699095893576445,0,0.8796383574305779,1,0,7.8478485000000004,0,1
Tennessee,2012,1328736.3333333333,1345085,12,47,0.4192221299919383,0,0.6768885199677531,1,0,11.552228333333334,0,1
Tennessee,2013,1341294.5833333333,1356160,12,47,0.4143974746550377,0,0.6575898986201508,1,0,11.9048275,0,1
Tennessee,2014,1298366.4166666667,1329164,12,47,0.41459968830591276,0,0.6583987532236509,1,0,11.890049166666667,0,1
Tennessee,2015,1199862.25,1260071,12,47,0.4150055865426444,0,0.6600223461705775,1,0,11.860385,0,1
Tennessee,2016,1091943,1129940,12,47,0.4142120114187976,0,0.6568480456751903,1,0,11.918381666666667,0,1
Tennessee,2017,1032891.1666666666,1056897,12,47,0.41442502332880077,0,0.6577000933152031,1,0,11.902814166666666,0,1
Tennessee,2018,948581.5,999147,12,47,0.4148949585489154,0,0.6595798341956616,1,0,11.86847,0,1
Tennessee,2019,819349,933981,12,47,0.3951044314577685,0,0.6627791899969878,1,0,11.810015555555555,0,1
Texas,2014,3784099.6666666665,3817979,3,48,0.16029281348511595,0,0.6411712539404638,0,0,12.2048075,1,1
Texas,2015,3718903.8333333335,3777317,12,48,0.1426059491890072,0,0.5704237967560288,0,0,13.4974125,1,1
Texas,2016,3796820,3891234,12,48,0.15990346041627762,0,0.6396138416651105,0,0,12.2332625,1,1
Texas,2017,4098525.1666666665,5985046,12,48,0.1681739348825248,0,0.6726957395300992,0,0,11.628833333333333,1,1
Texas,2018,3636964.5,3823986,12,48,0.14784762029447673,0,0.5913904811779069,0,0,13.114336666666667,1,1
Texas,2019,3122601.9166666665,3544410,12,48,0.11006829726719346,0,0.5870309187583651,0,0,13.193988888888889,1,1
Utah,2010,262206.3333333333,288540,12,49,0.48136415572911345,0,0.9254566229164537,1,0,7.010717083333334,0,1
Utah,2011,286144,300729,12,49,0.47919668058184844,0,0.9167867223273938,1,0,7.169122166666667,0,1
Utah,2012,270219.25,287651,12,49,0.4767041128400245,0,0.9068164513600981,1,0,7.351285916666667,0,1
Utah,2013,245389.75,261426,12,49,0.47838737329525705,0,0.9135494931810283,1,0,7.2282685833333336,0,1
Utah,2014,228101.08333333334,231684,12,49,0.4751747338487964,0,0.9006989353951856,1,0,7.463057166666667,0,1
Utah,2015,224451.41666666666,228396,12,49,0.47003343638179296,0,0.8801337455271718,1,0,7.838797416666667,0,1
Utah,2016,217468.25,223053,12,49,0.46865581911183224,0,0.874623276447329,1,0,7.9394775,0,1
Utah,2017,202152.91666666666,210310,12,49,0.47519310457243036,0,0.9007724182897214,1,0,7.461714583333333,0,1
Utah,2018,184417.08333333334,193618,12,49,0.47307154654204303,0,0.8922861861681721,1,0,7.616763916666667,0,1
Utah,2019,157769.75,175327,12,49,0.43719705466912073,0,0.8872731804575328,1,0,7.708355,0,1
Vermont,2010,87040.41666666667,90556,12,50,0.37748669426423476,0.8333333333333334,0.6766134437236058,0,0,11.557254166666667,1,0.16666666666666666
Vermont,2011,93465.5,95652,12,50,0.1592216079354484,0,0.6368864317417936,0,0,12.283094166666666,1,1
Vermont,2012,97794.33333333333,100624,12,50,0.15870146708181607,0,0.6348058683272643,0,0,12.3211075,1,1
Vermont,2013,100386,101793,12,50,0.15044469853686987,0,0.6017787941474795,0,0,12.924535,1,1
Vermont,2014,89980.66666666667,98190,12,50,0.13144110797773834,0,0.5257644319109533,0,0,14.31337,1,1
Vermont,2015,83683.5,87270,12,50,0.11986156572504206,0,0.47944626290016823,0,0,15.159635,1,1
Vermont,2016,78777.25,81549,12,50,0.1110375636018603,0,0.4441502544074412,0,0,15.8045175,1,1
Vermont,2017,75707.25,78878,12,50,0.10608565528516016,0,0.42434262114064064,0,0,16.166416666666667,1,1
Vermont,2018,72157.83333333333,75190,12,50,0.09968091931055487,0,0.39872367724221947,0,0,16.6344925,1,1
Vermont,2019,67301.66666666667,119143,12,50,0.0701536213479672,0,0.37415264718915836,0,0,17.08342222222222,1,1
Virginia,2010,806895.25,839472,12,51,0.39543664383374205,0,0.5817465753349682,1,0,13.2905375,0,1
Virginia,2011,875559.9166666666,908527,12,51,0.402245921136065,0,0.60898368454426,1,0,12.792896666666667,0,1
Virginia,2012,922150.4166666666,937224,12,51,0.39975367836824865,0,0.5990147134729946,1,0,12.975036666666666,0,1
Virginia,2013,942078.0833333334,947445,12,51,0.39422373821418477,0,0.5768949528567392,1,0,13.37918,0,1
Virginia,2014,903865.75,930264,12,51,0.4046222565078542,0,0.6184890260314169,1,0,12.619227500000001,0,1
Virginia,2015,850956,867297,12,51,0.39801989072626986,0,0.5920795629050796,1,0,13.101746666666667,0,1
Virginia,2016,816323.8333333334,831983,12,51,0.39149433283643553,0,0.5659773313457421,1,0,13.5786525,0,1
Virginia,2017,762609.1666666666,797149,12,51,0.3774667100731598,0,0.5098668402926392,1,0,14.60383,0,1
Virginia,2018,727155.5,743984,12,51,0.3704265529917167,0,0.48170621196686664,1,0,15.118344166666667,0,1
Virginia,2019,649625.6666666666,709491,12,51,0.36867954061802,0,0.5218464388516624,1,0,14.384954444444444,0,1
Washington,2010,984206,1034304,12,53,0.1338787437096891,0,0.5355149748387564,0,0,14.135220833333333,1,1
Washington,2011,1073487.5833333333,1102830,12,53,0.1306259705434255,0,0.522503882173702,0,0,14.3729425,1,1
Washington,2012,1111529.3333333333,1118464,12,53,0.12125126860730473,0,0.4850050744292189,0,0,15.058071666666667,1,1
Washington,2013,1109341.5833333333,1117999,12,53,0.12274238618511732,0,0.4909695447404693,0,0,14.949096666666666,1,1
Washington,2014,1092073.9166666667,1112524,12,53,0.11034232447243926,0,0.44136929788975704,0,0,15.8553275,1,1
Washington,2015,1060266.6666666667,1145530,12,53,0.10821103090494147,0,0.4328441236197659,0,0,16.011088333333333,1,1
Washington,2016,988778.9166666666,1036827,12,53,0.09854428566070005,0,0.3941771426428002,0,0,16.717560833333334,1,1
Washington,2017,915760.9166666666,943769,12,53,0.09824413510628571,0,0.39297654042514285,0,0,16.739496666666668,1,1
Washington,2018,864784.1666666666,893650,12,53,0.09565971374629198,0,0.3826388549851679,0,0,16.928373333333333,1,1
Washington,2019,821562,1640632,12,53,0.07500706824167727,0,0.40003769728894545,0,0,16.610484444444445,1,1
West Virginia,2010,342456.5833333333,348880,12,54,0.14194579584980507,0,0.5677831833992203,0,0,13.545658333333334,1,1
West Virginia,2011,345961.8333333333,349232,12,54,0.13478154430786385,0,0.5391261772314554,0,0,14.069241666666667,1,1
West Virginia,2012,347677.25,362023,12,54,0.13759300277187095,0,0.5503720110874838,0,0,13.8637725,1,1
West Virginia,2013,352172.5833333333,356349,12,54,0.13575509801891103,0,0.5430203920756441,0,0,13.998091666666667,1,1
West Virginia,2014,365440.9166666667,369840,12,54,0.13393332794036117,0,0.5357333117614447,0,0,14.131231666666666,1,1
West Virginia,2015,366096.1666666667,374145,12,54,0.10692224100397148,0,0.4276889640158859,0,0,16.10527666666667,1,1
West Virginia,2016,354173,363527,12,54,0.11225693449377835,0,0.4490277379751134,0,0,15.7154025,1,1
West Virginia,2017,335417.75,343840,12,54,0.10303233634135663,0,0.4121293453654265,0,0,16.389561666666665,1,1
West Virginia,2018,316400.9166666667,326123,12,54,0.10260276631375904,0,0.4104110652550362,0,0,16.420955833333334,1,1
West Virginia,2019,281910.5,314042,12,54,0.07195775160933515,0,0.3837746752497875,0,0,16.907621111111112,1,1
Wisconsin,2010,742209.1666666666,777514,12,55,0.16974367336497162,0,0.6789746934598865,0,0,11.5141125,1,1
Wisconsin,2011,815362.5,829732,12,55,0.16877975484818347,0,0.6751190193927339,0,0,11.584558333333334,1,1
Wisconsin,2012,840195.75,849574,12,55,0.16894415748821484,0,0.6757766299528594,0,0,11.572543333333334,1,1
Wisconsin,2013,856188.1666666666,861950,12,55,0.17253790250528006,0,0.6901516100211202,0,0,11.3099025,1,1
Wisconsin,2014,836129.6666666666,844841,12,55,0.1715043141223113,0,0.6860172564892452,0,0,11.38544,1,1
Wisconsin,2015,786543.5,820056,12,55,0.1732699492170302,0,0.6930797968681208,0,0,11.2564025,1,1
Wisconsin,2016,717157.4166666666,734860,12,55,0.16948490283418569,0,0.6779396113367427,0,0,11.533024166666667,1,1
Wisconsin,2017,681994.5833333334,702811,12,55,0.1706376141454668,0,0.6825504565818672,0,0,11.448780833333334,1,1
Wisconsin,2018,643726.0833333334,664215,12,55,0.17074525465884563,0,0.6829810186353825,0,0,11.440914166666667,1,1
Wisconsin,2019,565598.3333333334,629141,12,55,0.13084464954401656,0,0.6978381309014215,0,0,11.169464444444445,1,1
Wyoming,2010,35709.25,36526,12,56,0.9805531984867715,1,0.9222127939470858,1,1,7.069984083333333,0,0
Wyoming,2011,35494.666666666664,37732,12,56,0.9716571205494935,1,0.8866284821979741,1,1,7.720134083333333,0,0
Wyoming,2012,35462.083333333336,38914,12,56,0.8284086350332727,1,0.8969678734664238,1,0.4166666666666667,7.53122625,0,0
Wyoming,2013,37917.666666666664,38502,12,56,0.6938782135345504,1,0.7755128541382013,1,0,9.7502935,0,0
Wyoming,2014,34558.166666666664,37771,12,56,0.6817516066167608,1,0.7270064264670435,1,0,10.6365395,0,0
Wyoming,2015,32711.5,34087,12,56,0.6827951608692946,1,0.7311806434771783,1,0,10.560273666666667,0,0
Wyoming,2016,34088.333333333336,34712,12,56,0.6922467368322265,1,0.7689869473289062,1,0,9.869526333333333,0,0
Wyoming,2017,31956.916666666668,34177,12,56,0.7265895897192436,1,0.9063583588769746,1,0,7.359655583333334,0,0
Wyoming,2018,28555.083333333332,30647,12,56,0.7354534165518563,1,0.9418136662074249,1,0,6.711862583333334,0,0
Wyoming,2019,23880.833333333332,28009,12,56,0.7227889787918268,1,0.9659856646675209,1,0,6.2702234444444445,0,0
